,cpu_load,mem_avail,timestamp
66,85.4,26084700160,1526055326877.5469
67,85.4,26082643968,1526055327074.8733
68,85.4,26086739968,1526055327273.1477
69,84.6,26081337344,1526055327472.7
70,87.9,26080444416,1526055327677.479
71,86.5,26075213824,1526055327880.8481
72,87.7,26074673152,1526055328077.5425
73,87.9,26076037120,1526055328274.787
74,88.7,26068893696,1526055328476.3179
75,86.9,26066219008,1526055328679.739
76,88.5,26069147648,1526055328872.8535
77,89.8,26071547904,1526055329074.0642
78,90.1,26068168704,1526055329281.432
79,91.6,26063998976,1526055329474.3325
80,89.0,26065920000,1526055329677.4805
81,92.1,26064904192,1526055329873.85
82,87.2,26064162816,1526055330077.545
83,87.4,26065338368,1526055330275.8582
84,79.5,26063831040,1526055330476.5823
85,86.3,26062295040,1526055330673.4558
86,88.7,26069102592,1526055330872.941
87,89.3,26060500992,1526055331078.7058
88,90.7,26064072704,1526055331276.2104
89,90.1,26065002496,1526055331477.5288
90,95.5,26058805248,1526055331675.4614
91,94.3,26062897152,1526055331874.0967
92,88.8,26063802368,1526055332074.767
93,94.5,26059309056,1526055332281.3606
94,93.4,26059788288,1526055332473.3125
95,94.9,26059329536,1526055332674.0327
96,93.7,26059161600,1526055332873.3708
97,91.8,26055237632,1526055333073.1626
98,96.9,26057953280,1526055333273.1702
99,90.0,26088935424,1526055333473.8525
100,93.1,26083921920,1526055333677.5042
101,92.7,26085285888,1526055333873.2793
102,89.9,26090852352,1526055334073.4304
103,92.1,26082328576,1526055334273.9219
104,90.3,26085445632,1526055334474.054
105,85.8,26082480128,1526055334673.7666
106,89.5,26087833600,1526055334874.1897
107,92.9,26080956416,1526055335073.6545
108,94.2,26079657984,1526055335273.9604
109,85.4,26083000320,1526055335477.3945
110,89.4,26079887360,1526055335674.089
111,90.8,26080358400,1526055335873.063
112,94.5,26083319808,1526055336081.4631
113,91.9,26084835328,1526055336275.5483
114,90.6,26086854656,1526055336477.55
115,89.6,26082836480,1526055336675.9167
116,90.0,26085273600,1526055336877.5078
117,94.2,26079186944,1526055337075.9287
118,93.9,26081505280,1526055337277.454
119,90.8,26078433280,1526055337473.2195
120,91.4,26075590656,1526055337673.3188
121,90.2,26080075776,1526055337881.206
122,90.2,26081751040,1526055338077.5166
123,92.9,26079838208,1526055338273.2798
124,92.3,26081570816,1526055338473.4087
125,93.5,26078834688,1526055338672.805
126,93.7,26078248960,1526055338875.79
127,95.8,26084200448,1526055339080.397
128,94.1,26078240768,1526055339276.6145
129,94.9,26080448512,1526055339473.9978
130,91.1,26078216192,1526055339673.4817
131,94.2,26078806016,1526055339873.3667
132,92.3,26083450880,1526055340074.2495
133,93.2,26084065280,1526055340277.442
134,94.3,26079227904,1526055340477.552
135,93.6,26076319744,1526055340677.5356
136,92.9,26081001472,1526055340874.1902
137,91.5,26082414592,1526055341081.5737
138,92.8,26080108544,1526055341273.9836
139,90.4,26075754496,1526055341474.2097
140,95.5,26078134272,1526055341673.1697
141,88.5,26083672064,1526055341873.103
142,91.4,26077810688,1526055342081.471
143,94.2,26082103296,1526055342273.1436
144,93.5,26082197504,1526055342478.171
145,91.4,26081591296,1526055342681.4775
146,94.0,26084282368,1526055342873.3416
147,84.8,26085715968,1526055343075.6174
148,91.8,26078523392,1526055343277.482
149,91.8,26085953536,1526055343475.127
150,88.0,26093481984,1526055343673.9434
151,92.3,26088894464,1526055343873.3347
152,89.6,26089050112,1526055344081.4768
153,90.8,26091692032,1526055344277.422
154,92.3,26094735360,1526055344473.187
155,93.7,26088644608,1526055344673.442
156,91.2,26090946560,1526055344877.4993
157,89.2,26093125632,1526055345073.984
158,91.0,26096656384,1526055345274.2036
159,92.6,26096369664,1526055345478.216
160,92.5,26100408320,1526055345677.5232
161,91.0,26097631232,1526055345875.4546
162,90.3,26095738880,1526055346073.9011
163,91.4,26096230400,1526055346277.4937
164,89.4,26098540544,1526055346477.4724
165,94.2,26096812032,1526055346678.2686
166,94.2,26100973568,1526055346873.0925
167,90.5,26100117504,1526055347073.3992
168,86.8,26100473856,1526055347275.1824
169,89.9,26098925568,1526055347481.5376
170,92.8,26100224000,1526055347675.3372
171,88.2,26102288384,1526055347877.4329
172,83.4,26098561024,1526055348073.431
173,88.2,26095542272,1526055348273.4412
174,91.8,26098462720,1526055348475.5781
175,90.3,26094022656,1526055348674.8088
176,94.3,26092023808,1526055348875.7542
177,88.7,26098651136,1526055349073.8171
178,91.8,26095378432,1526055349276.075
179,94.2,26099261440,1526055349473.8406
180,87.8,26095628288,1526055349674.309
181,92.3,26093838336,1526055349875.7817
182,87.9,26092113920,1526055350074.2605
183,89.0,26095468544,1526055350273.8433
184,89.6,26095943680,1526055350472.9128
185,93.1,26089553920,1526055350678.026
186,88.7,26094444544,1526055350874.2368
187,86.2,26089807872,1526055351081.5
188,89.9,26089607168,1526055351275.1982
189,92.4,26091368448,1526055351473.2615
190,94.3,26092781568,1526055351675.0806
191,91.0,26096537600,1526055351872.7131
192,89.9,26095603712,1526055352079.4014
193,88.1,26089398272,1526055352274.2905
194,93.5,26091642880,1526055352474.1626
195,91.7,26092179456,1526055352676.0398
196,88.4,26092863488,1526055352877.4084
197,93.0,26091839488,1526055353079.2913
198,89.4,26095038464,1526055353273.9
199,89.9,26104209408,1526055353477.4917
200,91.0,26103676928,1526055353674.0159
201,91.7,26101665792,1526055353874.5833
202,90.2,26098204672,1526055354081.4583
203,93.4,26100666368,1526055354278.4768
204,83.1,26104733696,1526055354473.235
205,93.7,26100523008,1526055354675.924
206,88.7,26102583296,1526055354873.0571
207,90.8,26103267328,1526055355077.3762
208,88.5,26105491456,1526055355277.4578
209,93.5,26099380224,1526055355473.2268
210,94.3,26102394880,1526055355677.5037
211,95.5,26102337536,1526055355877.4827
212,93.4,26101854208,1526055356073.4104
213,88.5,26108731392,1526055356281.6284
214,93.5,26106286080,1526055356477.4563
215,94.9,26108944384,1526055356677.5337
216,94.4,26105438208,1526055356877.4805
217,91.4,26103668736,1526055357075.0505
218,86.6,26107711488,1526055357273.421
219,93.5,26105298944,1526055357474.75
220,90.6,26104840192,1526055357673.0251
221,90.3,26107080704,1526055357876.7402
222,90.8,26106793984,1526055358076.21
223,89.8,26105987072,1526055358277.5005
224,92.3,26110099456,1526055358473.9722
225,92.4,26106568704,1526055358673.8433
226,94.4,26103246848,1526055358877.4163
227,91.0,26104254464,1526055359077.6067
228,92.5,26103390208,1526055359273.208
229,89.6,26107289600,1526055359473.3362
230,92.4,26100191232,1526055359677.562
231,89.3,26105823232,1526055359872.7634
232,88.3,26103902208,1526055360077.1584
233,89.0,26101542912,1526055360277.36
234,90.4,26103943168,1526055360477.422
235,88.3,26104365056,1526055360673.3474
236,88.7,26097623040,1526055360874.1108
237,92.4,26100375552,1526055361075.027
238,89.3,26096869376,1526055361277.4167
239,88.0,26097057792,1526055361481.4893
240,84.2,26103160832,1526055361674.1223
241,89.0,26096984064,1526055361872.7808
242,86.4,26103762944,1526055362079.5544
243,78.7,26100715520,1526055362276.0261
244,90.4,26100588544,1526055362480.7258
245,90.2,26107379712,1526055362674.6958
246,86.1,26101555200,1526055362877.4531
247,86.8,26101497856,1526055363074.8337
248,89.7,26101526528,1526055363273.1956
249,91.6,26098745344,1526055363475.0642
250,92.3,26102054912,1526055363674.379
251,87.9,26098438144,1526055363877.4563
252,87.2,26095177728,1526055364072.9436
253,89.1,26097442816,1526055364275.0256
254,69.9,26099613696,1526055364472.6282
255,85.6,26099441664,1526055364677.9639
256,92.8,26098782208,1526055364873.4697
257,91.5,26101792768,1526055365074.2756
258,86.5,26098409472,1526055365276.0981
259,88.4,26101669888,1526055365474.1458
260,88.2,26101522432,1526055365674.251
261,89.8,26101510144,1526055365878.2832
262,88.0,26102251520,1526055366077.4285
263,87.1,26101444608,1526055366275.8845
264,89.7,26104619008,1526055366480.4214
265,92.7,26104561664,1526055366673.457
266,89.8,26107752448,1526055366877.0835
267,89.7,26104946688,1526055367077.5798
268,91.9,26101510144,1526055367274.002
269,89.7,26105503744,1526055367477.5237
270,89.0,26105462784,1526055367677.4775
271,85.3,26108592128,1526055367877.4155
272,88.8,26107416576,1526055368074.1672
273,90.9,26104840192,1526055368277.5405
274,80.4,26108428288,1526055368472.8914
275,83.6,26109038592,1526055368672.8098
276,81.9,26108919808,1526055368877.7798
277,82.9,26108473344,1526055369074.8882
278,80.4,26107760640,1526055369273.2664
279,88.4,26107916288,1526055369479.3098
280,87.2,26107609088,1526055369677.7014
281,85.9,26107219968,1526055369873.13
282,83.0,26109239296,1526055370076.0632
283,79.4,26106802176,1526055370273.3782
284,89.3,26108215296,1526055370473.3357
285,86.6,26110005248,1526055370677.541
286,88.6,26110251008,1526055370873.4229
287,84.7,26112585728,1526055371074.0745
288,84.8,26110021632,1526055371273.6123
289,88.7,26109431808,1526055371473.4807
290,89.9,26112831488,1526055371674.2014
291,89.7,26110664704,1526055371873.0322
292,88.3,26109620224,1526055372073.104
293,88.1,26109399040,1526055372273.31
294,93.8,26103275520,1526055372481.4822
295,94.1,26109161472,1526055372673.813
296,91.0,26106441728,1526055372874.7861
297,93.6,26109980672,1526055373076.6436
298,92.5,26104541184,1526055373274.07
299,93.0,26102460416,1526055373473.3923
300,91.0,26110459904,1526055373674.266
301,92.3,26103812096,1526055373874.137
302,93.5,26100228096,1526055374073.635
303,90.4,26098868224,1526055374273.6929
304,93.5,26098098176,1526055374476.3054
305,95.5,26096771072,1526055374674.0547
306,94.8,26094575616,1526055374872.7087
307,92.1,26097975296,1526055375077.6597
308,89.7,26101854208,1526055375277.8801
309,91.3,26098634752,1526055375478.339
310,92.9,26101055488,1526055375678.1128
311,91.4,26093309952,1526055375876.1128
312,91.8,26096758784,1526055376073.0854
313,91.1,26097729536,1526055376276.7432
314,89.9,26096414720,1526055376475.0583
315,85.8,26102992896,1526055376677.146
316,92.1,26094374912,1526055376875.9524
317,95.4,26099687424,1526055377072.847
318,90.7,26096123904,1526055377277.9849
319,94.2,26093780992,1526055377476.5847
320,91.1,26095116288,1526055377674.713
321,93.7,26094452736,1526055377874.253
322,86.9,26099015680,1526055378073.8767
323,89.1,26095501312,1526055378275.2024
324,93.9,26100228096,1526055378479.4375
325,90.4,26097844224,1526055378674.5098
326,88.1,26101047296,1526055378873.7017
327,92.6,26098270208,1526055379073.423
328,92.9,26095529984,1526055379273.4238
329,92.8,26095616000,1526055379472.7732
330,90.7,26095509504,1526055379678.8313
331,89.9,26101587968,1526055379872.7332
332,86.4,26094931968,1526055380082.9905
333,91.6,26096902144,1526055380277.4531
334,88.2,26099646464,1526055380473.1467
335,87.9,26097258496,1526055380677.5388
336,91.0,26098941952,1526055380877.5125
337,91.3,26097086464,1526055381073.385
338,88.2,26095845376,1526055381273.0642
339,93.9,26096619520,1526055381477.5542
340,94.1,26093715456,1526055381678.1536
341,91.6,26093527040,1526055381874.222
342,91.7,26095525888,1526055382077.4922
343,94.4,26095366144,1526055382280.8381
344,92.8,26100510720,1526055382473.2249
345,86.5,26092707840,1526055382676.2449
346,89.8,26063704064,1526055382873.8208
347,90.3,26066358272,1526055383074.9187
348,92.5,26068754432,1526055383277.2202
349,85.6,26069172224,1526055383478.4673
350,86.9,26069766144,1526055383681.4023
351,84.5,26070122496,1526055383876.4941
352,86.6,26069741568,1526055384077.565
353,90.3,26067468288,1526055384274.1238
354,82.8,26070740992,1526055384477.5261
355,78.2,26071961600,1526055384672.8044
356,80.1,26068754432,1526055384876.3533
357,77.2,26072743936,1526055385072.7568
358,79.2,26075377664,1526055385274.2405
359,68.0,26075824128,1526055385472.6848
360,73.5,26073866240,1526055385672.996
361,71.8,26070745088,1526055385875.7046
362,74.7,26070573056,1526055386073.8867
363,76.6,26072363008,1526055386281.479
364,67.6,26071121920,1526055386475.1323
365,69.6,26068856832,1526055386674.676
366,67.5,26068869120,1526055386873.1748
367,63.4,26070933504,1526055387073.4758
368,62.6,26071277568,1526055387277.4182
369,64.1,26070966272,1526055387472.7239
370,64.4,26069975040,1526055387673.2905
371,66.9,26068492288,1526055387876.9055
372,64.5,26069458944,1526055388075.1855
373,66.2,26068480000,1526055388275.6675
374,66.4,26068803584,1526055388474.0547
375,62.2,26072674304,1526055388673.342
376,60.0,26072317952,1526055388875.1982
377,60.5,26072035328,1526055389073.2893
378,60.3,26072297472,1526055389276.267
379,60.1,26075811840,1526055389472.9097
380,58.4,26075398144,1526055389672.8496
381,55.6,26075832320,1526055389874.328
382,54.2,26075164672,1526055390073.3704
383,57.0,26072977408,1526055390273.6096
384,59.9,26071769088,1526055390472.839
385,56.3,26074292224,1526055390673.0583
386,51.3,26074173440,1526055390872.8987
387,50.0,26077106176,1526055391072.7373
388,43.1,26077261824,1526055391272.8076
389,46.1,26077515776,1526055391472.865
390,47.7,26077544448,1526055391672.723
391,43.5,26077212672,1526055391872.7375
392,48.1,26077310976,1526055392072.697
393,49.7,26077454336,1526055392272.7341
394,41.9,26078334976,1526055392472.8276
395,41.4,26077601792,1526055392672.6963
396,42.6,26077495296,1526055392872.951
397,41.7,26077339648,1526055393072.9797
398,43.6,26077794304,1526055393272.907
399,44.0,26074931200,1526055393475.0632
400,43.8,26074755072,1526055393672.9233
401,44.2,26075230208,1526055393873.083
402,45.7,26078560256,1526055394072.8135
403,46.2,26075140096,1526055394273.0662
404,42.9,26076299264,1526055394473.0476
405,49.7,26075303936,1526055394672.9424
406,41.3,26078420992,1526055394872.7644
407,46.4,26079244288,1526055395072.71
408,43.0,26077913088,1526055395273.0876
409,39.0,26078777344,1526055395472.8557
410,41.7,26078990336,1526055395673.183
411,46.3,26078269440,1526055395873.271
412,43.6,26078932992,1526055396073.1167
413,44.2,26078900224,1526055396273.0242
414,44.3,26079072256,1526055396472.9841
415,44.2,26078404608,1526055396672.9624
416,48.4,26078781440,1526055396872.9856
417,47.1,26079682560,1526055397072.723
418,45.0,26078949376,1526055397272.8
419,48.7,26078842880,1526055397472.919
420,43.5,26075799552,1526055397674.5637
421,48.6,26076127232,1526055397872.954
422,43.1,26078818304,1526055398073.0327
423,41.1,26113298432,1526055398272.8298
424,38.1,26113961984,1526055398472.8628
425,36.4,26114744320,1526055398672.638
426,43.0,26113941504,1526055398873.2065
427,40.1,26115035136,1526055399072.8564
428,37.5,26114482176,1526055399272.8628
