,cpu_load,mem_avail,timestamp
129,65.6,25753808896,1526054915847.3884
130,64.9,25755906048,1526054916044.8413
131,63.4,25753178112,1526054916245.3372
132,64.2,25755799552,1526054916445.1135
133,64.7,25753038848,1526054916645.201
134,64.3,25755676672,1526054916846.0693
135,62.6,25756598272,1526054917044.944
136,63.1,25754796032,1526054917245.9373
137,65.8,25750192128,1526054917445.2668
138,67.3,25749704704,1526054917645.0515
139,60.5,25754800128,1526054917845.2588
140,64.7,25751531520,1526054918045.9917
141,64.5,25752150016,1526054918249.6067
142,66.9,25750392832,1526054918449.0925
143,63.4,25755680768,1526054918645.3662
144,58.9,25753927680,1526054918845.4702
145,66.0,25752559616,1526054919049.7163
146,61.3,25753423872,1526054919246.3123
147,63.5,25751797760,1526054919445.439
148,67.3,25752903680,1526054919644.8328
149,62.9,25757126656,1526054919844.8293
150,59.7,25759698944,1526054920045.306
151,54.0,25757683712,1526054920245.3186
152,63.5,25757544448,1526054920449.5576
153,67.5,25760186368,1526054920645.2095
154,58.0,25762467840,1526054920844.9685
155,57.3,25759174656,1526054921044.7615
156,60.4,25759875072,1526054921245.1323
157,64.9,25757630464,1526054921444.9585
158,67.3,25758674944,1526054921645.3232
159,60.9,25756614656,1526054921845.3667
160,66.9,25756626944,1526054922045.2163
161,64.8,25756000256,1526054922246.903
162,59.7,25758400512,1526054922446.2786
163,64.7,25755389952,1526054922645.4658
164,63.4,25756733440,1526054922845.2944
165,62.8,25757114368,1526054923045.3423
166,61.1,25756516352,1526054923245.012
167,60.1,25757290496,1526054923444.9548
168,63.0,25756737536,1526054923645.1304
169,62.4,25756262400,1526054923845.051
170,57.6,25756286976,1526054924044.9685
171,61.2,25765392384,1526054924245.0994
172,58.7,25765638144,1526054924445.2163
173,59.6,25765605376,1526054924645.6987
174,57.7,25764646912,1526054924845.0852
175,56.5,25765699584,1526054925044.996
176,60.6,25766383616,1526054925245.09
177,60.4,25761783808,1526054925445.4287
178,61.2,25766428672,1526054925645.1008
179,62.9,25763995648,1526054925845.058
180,60.0,25764528128,1526054926045.4502
181,58.7,25762107392,1526054926245.393
182,62.2,25765142528,1526054926444.9502
183,61.0,25763753984,1526054926645.2026
184,61.1,25764077568,1526054926846.326
185,60.8,25763876864,1526054927045.0796
186,60.4,25764089856,1526054927245.4045
187,61.9,25764376576,1526054927445.7952
188,58.7,25764175872,1526054927646.5806
189,62.1,25760862208,1526054927845.1125
190,61.7,25763139584,1526054928045.3499
191,60.5,25761058816,1526054928250.013
192,64.5,25766096896,1526054928445.7808
193,68.4,25761026048,1526054928644.9348
194,69.4,25764634624,1526054928846.788
195,63.9,25760272384,1526054929045.35
196,66.0,25765195776,1526054929245.3406
197,68.1,25764761600,1526054929445.0608
198,64.9,25767063552,1526054929645.2004
199,62.8,25764798464,1526054929845.4788
200,61.4,25770545152,1526054930045.4263
201,63.9,25767387136,1526054930245.0515
202,63.9,25767092224,1526054930445.1306
203,65.8,25765486592,1526054930645.473
204,62.7,25768370176,1526054930845.2466
205,68.0,25769144320,1526054931045.1926
206,68.2,25768951808,1526054931246.7314
207,67.1,25771188224,1526054931444.8406
208,69.4,25766449152,1526054931645.8076
209,61.8,25769070592,1526054931845.0476
210,59.4,25770151936,1526054932045.0283
211,66.2,25769754624,1526054932245.0662
212,67.5,25771470848,1526054932446.5056
213,64.9,25769390080,1526054932645.2026
214,62.4,25769656320,1526054932844.798
215,63.4,25768968192,1526054933044.946
216,63.7,25769009152,1526054933245.2026
217,65.2,25771229184,1526054933444.827
218,62.9,25771458560,1526054933645.3079
219,57.4,25771405312,1526054933845.1582
220,60.3,25771462656,1526054934044.9465
221,60.3,25770921984,1526054934244.7932
222,59.7,25767510016,1526054934445.057
223,60.3,25767608320,1526054934645.1948
224,59.4,25767366656,1526054934845.0088
225,57.3,25767378944,1526054935045.066
226,59.6,25768071168,1526054935245.42
227,59.2,25766588416,1526054935445.9448
228,58.2,25766174720,1526054935645.385
229,57.9,25766694912,1526054935844.9436
230,57.9,25766297600,1526054936044.9412
231,55.1,25766019072,1526054936244.7495
232,60.4,25765326848,1526054936445.587
233,58.4,25765830656,1526054936644.9646
234,57.3,25766199296,1526054936844.9854
235,59.9,25766027264,1526054937045.2834
236,56.2,25766166528,1526054937244.7964
237,64.1,25764589568,1526054937444.7385
238,62.7,25765564416,1526054937645.2163
239,57.5,25765437440,1526054937845.0403
240,57.6,25765969920,1526054938046.0781
241,55.5,25765068800,1526054938245.0046
242,58.0,25765912576,1526054938444.9316
243,57.1,25766195200,1526054938645.1143
244,57.1,25766768640,1526054938845.1418
245,59.4,25765507072,1526054939047.6995
246,57.5,25765191680,1526054939244.7258
247,63.4,25762095104,1526054939445.026
248,55.9,25765507072,1526054939645.0698
249,59.2,25762643968,1526054939844.9016
250,62.4,25763876864,1526054940047.0515
251,61.4,25763749888,1526054940244.9485
252,63.4,25767333888,1526054940445.9133
253,56.1,25763864576,1526054940645.094
254,59.9,25763774464,1526054940845.3381
255,62.1,25763500032,1526054941045.2646
256,64.7,25765519360,1526054941245.8833
257,63.8,25765158912,1526054941444.9417
258,61.4,25767104512,1526054941645.7617
259,60.8,25769934848,1526054941845.2007
260,62.2,25770176512,1526054942044.8142
261,66.9,25766998016,1526054942245.5046
262,64.7,25767219200,1526054942445.0447
263,64.8,25767845888,1526054942645.101
264,65.8,25766957056,1526054942846.279
265,63.9,25771372544,1526054943046.9353
266,62.5,25769226240,1526054943245.0427
267,62.4,25769013248,1526054943444.8455
268,63.9,25769201664,1526054943644.5432
269,65.0,25768431616,1526054943845.306
270,68.3,25769459712,1526054944045.3726
271,64.1,25770651648,1526054944246.7253
272,59.9,25771454464,1526054944444.708
273,61.9,25767071744,1526054944645.09
274,60.0,25766404096,1526054944844.857
275,61.6,25767882752,1526054945044.9888
276,58.4,25767587840,1526054945245.3574
277,59.7,25767784448,1526054945445.1428
278,59.9,25766711296,1526054945645.7712
279,59.6,25766912000,1526054945845.151
280,58.6,25766780928,1526054946045.101
281,59.4,25767284736,1526054946245.1277
282,58.6,25766457344,1526054946445.2295
283,59.5,25766338560,1526054946646.1506
284,58.2,25766215680,1526054946844.706
285,59.0,25765900288,1526054947046.3577
286,57.6,25765797888,1526054947245.7734
287,60.0,25766227968,1526054947449.7258
288,59.5,25766133760,1526054947649.5457
289,59.7,25765810176,1526054947845.1074
290,59.9,25762598912,1526054948045.4504
291,64.8,25765662720,1526054948244.9043
292,57.6,25761992704,1526054948445.5356
293,63.2,25765289984,1526054948645.115
294,55.8,25761046528,1526054948844.823
295,66.4,25761349632,1526054949045.9133
296,62.7,25764003840,1526054949244.785
297,64.5,25764347904,1526054949445.035
298,66.5,25764155392,1526054949645.6902
299,71.1,25764315136,1526054949845.0615
300,66.9,25764036608,1526054950047.169
301,68.0,25767591936,1526054950245.458
302,67.5,25766899712,1526054950445.3525
303,63.6,25764638720,1526054950645.8623
304,71.3,25764921344,1526054950846.2915
305,73.2,25765289984,1526054951044.9744
306,61.3,25771888640,1526054951249.274
307,68.7,25764429824,1526054951449.7236
308,69.9,25765244928,1526054951645.4858
309,70.3,25762426880,1526054951845.1995
310,66.9,25762283520,1526054952045.504
311,70.4,25764556800,1526054952244.9866
312,64.8,25761968128,1526054952444.9006
313,64.6,25767944192,1526054952645.2832
314,71.6,25761116160,1526054952845.393
315,67.1,25764270080,1526054953045.695
316,67.3,25761300480,1526054953244.864
317,60.9,25764839424,1526054953445.179
318,64.4,25761202176,1526054953645.6863
319,66.7,25763205120,1526054953845.0247
320,60.1,25765998592,1526054954044.8574
321,60.6,25766838272,1526054954244.9016
322,60.9,25763328000,1526054954445.3572
323,65.2,25764081664,1526054954645.3428
324,63.7,25763819520,1526054954845.217
325,60.6,25763913728,1526054955044.9712
326,62.6,25763512320,1526054955244.951
327,59.9,25763979264,1526054955446.1702
328,61.6,25763344384,1526054955645.2124
329,59.5,25763381248,1526054955845.1997
330,61.0,25764175872,1526054956045.1875
331,57.7,25762783232,1526054956245.194
332,63.0,25763717120,1526054956445.0637
333,60.5,25763344384,1526054956645.0322
334,60.3,25764388864,1526054956845.103
335,58.9,25763516416,1526054957044.8586
336,60.2,25763282944,1526054957245.347
337,62.0,25762832384,1526054957445.2832
338,64.8,25760018432,1526054957645.075
339,63.1,25759207424,1526054957844.8933
340,55.9,25754550272,1526054958046.373
341,53.2,25754071040,1526054958245.757
342,52.3,25752485888,1526054958444.9001
343,54.9,25751687168,1526054958645.0635
344,54.4,25751187456,1526054958844.9036
345,49.4,25755385856,1526054959044.955
346,50.6,25755172864,1526054959244.9873
347,50.6,25755582464,1526054959445.3887
348,55.3,25754959872,1526054959645.1892
349,45.1,25759051776,1526054959845.0066
350,43.6,25734594560,1526054960045.0125
351,46.5,25734062080,1526054960244.9236
352,46.1,25734311936,1526054960445.136
353,48.0,25733926912,1526054960644.9475
354,44.3,25737977856,1526054960845.0718
355,41.5,25737232384,1526054961045.0754
356,40.0,25737338880,1526054961244.685
357,41.4,25737691136,1526054961444.832
358,44.8,25735159808,1526054961646.3767
359,39.0,25738903552,1526054961844.949
360,37.3,25756766208,1526054962045.159
361,33.1,25757421568,1526054962245.1204
362,35.7,25757319168,1526054962445.01
363,34.2,25757089792,1526054962644.9082
364,35.0,25757638656,1526054962845.2864
365,37.1,25757147136,1526054963045.16
