,cpu_load,mem_avail,timestamp
253,34.0,27430727680,1526054179452.7043
254,37.1,27431526400,1526054179652.9575
255,34.4,27430293504,1526054179852.3518
256,33.5,27430957056,1526054180052.607
257,38.0,27430436864,1526054180253.0842
258,35.2,27431051264,1526054180452.6875
259,36.6,27430563840,1526054180652.5881
260,35.2,27430653952,1526054180853.098
261,32.5,27430051840,1526054181052.9028
262,35.0,27430400000,1526054181252.8533
263,34.4,27429933056,1526054181452.6719
264,34.0,27430154240,1526054181652.8315
265,36.4,27431710720,1526054181853.1123
266,31.2,27431292928,1526054182052.7334
267,34.8,27431231488,1526054182252.8794
268,36.0,27431358464,1526054182453.1138
269,32.9,27431133184,1526054182652.9868
270,32.7,27430510592,1526054182852.888
271,35.0,27430580224,1526054183052.6233
272,33.3,27430363136,1526054183252.7048
273,31.2,27429986304,1526054183452.7727
274,34.4,27430944768,1526054183652.5286
275,32.5,27431329792,1526054183852.553
276,35.2,27430481920,1526054184052.9902
277,32.9,27430907904,1526054184252.5935
278,31.8,27430019072,1526054184452.8828
279,33.3,27430928384,1526054184652.9858
280,33.1,27430023168,1526054184852.7773
281,33.3,27430404096,1526054185052.7866
282,34.5,27429900288,1526054185253.2664
283,34.2,27431325696,1526054185452.6663
284,36.0,27429306368,1526054185652.3606
285,34.4,27430436864,1526054185852.543
286,39.5,27429867520,1526054186052.3555
287,42.1,27426230272,1526054186252.4602
288,40.7,27425947648,1526054186452.724
289,38.4,27426201600,1526054186652.6602
290,40.3,27427545088,1526054186852.8213
291,38.6,27430498304,1526054187052.3105
292,39.4,27427479552,1526054187252.8806
293,40.5,27427155968,1526054187452.6672
294,40.0,27427688448,1526054187652.578
295,31.6,27429691392,1526054187853.025
296,35.1,27430313984,1526054188052.7554
297,33.1,27429711872,1526054188252.5698
298,37.3,27431010304,1526054188452.7932
299,37.6,27429335040,1526054188652.7712
300,35.6,27429986304,1526054188852.928
301,35.9,27430170624,1526054189052.622
302,35.4,27430453248,1526054189252.8293
303,35.2,27429982208,1526054189452.6873
304,35.2,27429974016,1526054189652.7002
305,35.0,27431055360,1526054189852.7266
306,33.6,27430113280,1526054190052.5159
307,35.8,27430023168,1526054190252.6494
308,32.7,27430723584,1526054190452.9727
309,33.8,27430711296,1526054190652.8755
310,35.2,27429851136,1526054190852.7083
311,35.2,27430486016,1526054191052.8633
312,32.5,27431321600,1526054191253.1514
313,32.0,27430428672,1526054191453.0195
314,35.4,27430588416,1526054191652.973
315,35.4,27430105088,1526054191852.401
316,36.6,27430805504,1526054192052.6707
317,32.9,27430506496,1526054192252.8257
318,32.5,27431677952,1526054192453.1885
319,39.2,27430825984,1526054192652.9143
320,34.4,27431370752,1526054192853.106
321,31.4,27429703680,1526054193052.7393
322,34.4,27431821312,1526054193252.7485
323,34.6,27430563840,1526054193452.8926
324,31.4,27430641664,1526054193652.9968
325,32.1,27430526976,1526054193852.9146
326,33.5,27431190528,1526054194053.0298
327,32.3,27430662144,1526054194252.5618
328,34.0,27430522880,1526054194452.2366
329,35.2,27430768640,1526054194652.8538
330,32.9,27431411712,1526054194852.96
331,35.8,27431526400,1526054195052.563
332,32.7,27430285312,1526054195252.8901
333,35.6,27430547456,1526054195452.705
334,38.2,27430846464,1526054195653.677
335,39.2,27428265984,1526054195852.7388
336,35.6,27431104512,1526054196052.9824
337,27.8,27420372992,1526054196253.128
338,27.7,27425705984,1526054196452.375
339,26.6,27425480704,1526054196652.4563
340,24.2,27426328576,1526054196852.618
341,26.6,27426942976,1526054197052.6877
342,25.8,27425812480,1526054197252.4163
