,cpu_load,mem_avail,timestamp,run,run_start_cutoff,run_end_cutoff
436,41.7,26100531200,1526055402993.5747,1,1526055416801.5525,1526055470703.9087
437,42.1,26100805632,1526055403193.438,1,1526055416801.5525,1526055470703.9087
438,38.5,26100576256,1526055403393.4485,1,1526055416801.5525,1526055470703.9087
439,40.1,26100469760,1526055403593.48,1,1526055416801.5525,1526055470703.9087
440,37.6,26100240384,1526055403793.4624,1,1526055416801.5525,1526055470703.9087
441,43.6,26100768768,1526055403993.2507,1,1526055416801.5525,1526055470703.9087
442,42.8,26099892224,1526055404193.303,1,1526055416801.5525,1526055470703.9087
443,40.3,26099785728,1526055404393.296,1,1526055416801.5525,1526055470703.9087
444,37.7,26100318208,1526055404593.458,1,1526055416801.5525,1526055470703.9087
445,35.9,26100355072,1526055404793.4482,1,1526055416801.5525,1526055470703.9087
446,42.7,26100297728,1526055404993.62,1,1526055416801.5525,1526055470703.9087
447,40.5,26100289536,1526055405193.5671,1,1526055416801.5525,1526055470703.9087
448,42.1,26100391936,1526055405393.555,1,1526055416801.5525,1526055470703.9087
449,41.3,26099916800,1526055405593.8237,1,1526055416801.5525,1526055470703.9087
450,40.8,26101112832,1526055405793.5027,1,1526055416801.5525,1526055470703.9087
451,36.7,26100752384,1526055405993.4143,1,1526055416801.5525,1526055470703.9087
452,39.3,26101026816,1526055406193.4458,1,1526055416801.5525,1526055470703.9087
453,43.9,26100412416,1526055406393.511,1,1526055416801.5525,1526055470703.9087
454,40.3,26100555776,1526055406594.5603,1,1526055416801.5525,1526055470703.9087
455,38.7,26100088832,1526055406793.4365,1,1526055416801.5525,1526055470703.9087
456,40.4,26100494336,1526055406993.5837,1,1526055416801.5525,1526055470703.9087
457,43.4,26063679488,1526055407193.8462,1,1526055416801.5525,1526055470703.9087
458,49.7,26060398592,1526055407393.7224,1,1526055416801.5525,1526055470703.9087
459,49.3,26064072704,1526055407593.4897,1,1526055416801.5525,1526055470703.9087
460,49.0,26060009472,1526055407793.5625,1,1526055416801.5525,1526055470703.9087
461,49.0,26064343040,1526055407995.9338,1,1526055416801.5525,1526055470703.9087
462,52.9,26063331328,1526055408197.337,1,1526055416801.5525,1526055470703.9087
463,60.8,26057265152,1526055408393.8801,1,1526055416801.5525,1526055470703.9087
464,59.1,26057940992,1526055408595.5747,1,1526055416801.5525,1526055470703.9087
465,56.8,26060255232,1526055408793.6533,1,1526055416801.5525,1526055470703.9087
466,52.1,26059759616,1526055408993.7368,1,1526055416801.5525,1526055470703.9087
467,51.7,26060070912,1526055409194.5605,1,1526055416801.5525,1526055470703.9087
468,62.0,26056450048,1526055409394.2239,1,1526055416801.5525,1526055470703.9087
469,63.8,26056187904,1526055409594.9556,1,1526055416801.5525,1526055470703.9087
470,59.7,26055868416,1526055409797.906,1,1526055416801.5525,1526055470703.9087
471,56.9,26056314880,1526055409995.3894,1,1526055416801.5525,1526055470703.9087
472,60.3,26056192000,1526055410194.0466,1,1526055416801.5525,1526055470703.9087
473,59.5,26055626752,1526055410397.0315,1,1526055416801.5525,1526055470703.9087
474,66.2,26053189632,1526055410593.2888,1,1526055416801.5525,1526055470703.9087
475,66.7,26052997120,1526055410793.5813,1,1526055416801.5525,1526055470703.9087
476,65.3,26053296128,1526055410993.4094,1,1526055416801.5525,1526055470703.9087
477,63.9,26052796416,1526055411195.2085,1,1526055416801.5525,1526055470703.9087
478,68.6,26050138112,1526055411397.589,1,1526055416801.5525,1526055470703.9087
479,76.5,26046238720,1526055411593.7188,1,1526055416801.5525,1526055470703.9087
480,71.3,26049433600,1526055411793.9753,1,1526055416801.5525,1526055470703.9087
481,71.3,26046636032,1526055411997.4443,1,1526055416801.5525,1526055470703.9087
482,73.0,26049208320,1526055412196.011,1,1526055416801.5525,1526055470703.9087
483,70.1,26046226432,1526055412397.357,1,1526055416801.5525,1526055470703.9087
484,83.0,26042499072,1526055412597.4966,1,1526055416801.5525,1526055470703.9087
485,81.6,26042707968,1526055412795.5874,1,1526055416801.5525,1526055470703.9087
486,81.1,26042511360,1526055412994.0276,1,1526055416801.5525,1526055470703.9087
487,76.1,26049208320,1526055413194.907,1,1526055416801.5525,1526055470703.9087
488,82.1,26042138624,1526055413393.8503,1,1526055416801.5525,1526055470703.9087
489,86.2,26042740736,1526055413595.4333,1,1526055416801.5525,1526055470703.9087
490,81.4,26045087744,1526055413794.8906,1,1526055416801.5525,1526055470703.9087
491,82.6,26044354560,1526055413993.709,1,1526055416801.5525,1526055470703.9087
492,78.1,26041278464,1526055414193.4617,1,1526055416801.5525,1526055470703.9087
493,82.4,26039451648,1526055414396.8818,1,1526055416801.5525,1526055470703.9087
494,85.6,26041929728,1526055414595.5273,1,1526055416801.5525,1526055470703.9087
495,85.3,26039279616,1526055414794.0742,1,1526055416801.5525,1526055470703.9087
496,81.5,26040745984,1526055414997.4731,1,1526055416801.5525,1526055470703.9087
497,84.9,26040729600,1526055415194.1335,1,1526055416801.5525,1526055470703.9087
498,89.3,26040401920,1526055415395.3198,1,1526055416801.5525,1526055470703.9087
499,88.7,26038128640,1526055415597.499,1,1526055416801.5525,1526055470703.9087
500,90.7,26040004608,1526055415797.4617,1,1526055416801.5525,1526055470703.9087
501,90.3,26038439936,1526055415995.0125,1,1526055416801.5525,1526055470703.9087
502,93.2,26037936128,1526055416194.6472,1,1526055416801.5525,1526055470703.9087
503,91.6,26036985856,1526055416393.7876,1,1526055416801.5525,1526055470703.9087
504,91.0,26037161984,1526055416593.8984,1,1526055416801.5525,1526055470703.9087
505,90.4,26041126912,1526055416794.8125,1,1526055416801.5525,1526055470703.9087
506,90.9,26036379648,1526055417001.3406,1,1526055416801.5525,1526055470703.9087
507,88.0,26033504256,1526055417195.8193,1,1526055416801.5525,1526055470703.9087
508,94.0,26032893952,1526055417401.4412,1,1526055416801.5525,1526055470703.9087
509,89.9,26034036736,1526055417595.5073,1,1526055416801.5525,1526055470703.9087
510,92.4,26039058432,1526055417793.968,1,1526055416801.5525,1526055470703.9087
511,88.5,26033577984,1526055417997.4392,1,1526055416801.5525,1526055470703.9087
512,94.1,26037452800,1526055418197.1006,1,1526055416801.5525,1526055470703.9087
513,91.0,26038243328,1526055418398.0999,1,1526055416801.5525,1526055470703.9087
514,91.4,26032439296,1526055418595.3584,1,1526055416801.5525,1526055470703.9087
515,96.3,26035777536,1526055418797.3472,1,1526055416801.5525,1526055470703.9087
516,92.8,26044485632,1526055418994.9534,1,1526055416801.5525,1526055470703.9087
517,94.4,26040201216,1526055419199.922,1,1526055416801.5525,1526055470703.9087
518,96.2,26041282560,1526055419394.8398,1,1526055416801.5525,1526055470703.9087
519,93.7,26037825536,1526055419598.0166,1,1526055416801.5525,1526055470703.9087
520,94.2,26040897536,1526055419796.0508,1,1526055416801.5525,1526055470703.9087
521,91.8,26044407808,1526055419997.2769,1,1526055416801.5525,1526055470703.9087
522,92.3,26041094144,1526055420195.177,1,1526055416801.5525,1526055470703.9087
523,93.6,26035621888,1526055420397.4465,1,1526055416801.5525,1526055470703.9087
524,93.6,26033139712,1526055420596.7031,1,1526055416801.5525,1526055470703.9087
525,95.7,26035900416,1526055420797.9739,1,1526055416801.5525,1526055470703.9087
526,85.4,26041925632,1526055420997.4077,1,1526055416801.5525,1526055470703.9087
527,93.7,26040188928,1526055421197.477,1,1526055416801.5525,1526055470703.9087
528,93.7,26045972480,1526055421397.4385,1,1526055416801.5525,1526055470703.9087
529,92.8,26043621376,1526055421593.8389,1,1526055416801.5525,1526055470703.9087
530,94.3,26047922176,1526055421798.25,1,1526055416801.5525,1526055470703.9087
531,91.9,26048299008,1526055421997.4912,1,1526055416801.5525,1526055470703.9087
532,90.4,26042564608,1526055422197.3665,1,1526055416801.5525,1526055470703.9087
533,90.4,26047143936,1526055422394.7378,1,1526055416801.5525,1526055470703.9087
534,83.7,26050056192,1526055422598.243,1,1526055416801.5525,1526055470703.9087
535,86.4,26042732544,1526055422798.0276,1,1526055416801.5525,1526055470703.9087
536,91.2,26044858368,1526055422997.3767,1,1526055416801.5525,1526055470703.9087
537,93.0,26042478592,1526055423201.3079,1,1526055416801.5525,1526055470703.9087
538,86.4,26044547072,1526055423394.5493,1,1526055416801.5525,1526055470703.9087
539,81.5,26048167936,1526055423598.6494,1,1526055416801.5525,1526055470703.9087
540,88.0,26043654144,1526055423794.0298,1,1526055416801.5525,1526055470703.9087
541,93.5,26048299008,1526055423995.375,1,1526055416801.5525,1526055470703.9087
542,86.2,26044555264,1526055424193.8442,1,1526055416801.5525,1526055470703.9087
543,92.4,26045734912,1526055424394.6482,1,1526055416801.5525,1526055470703.9087
544,85.1,26047500288,1526055424593.5852,1,1526055416801.5525,1526055470703.9087
545,87.7,26045833216,1526055424793.677,1,1526055416801.5525,1526055470703.9087
546,93.5,26041974784,1526055424994.61,1,1526055416801.5525,1526055470703.9087
547,94.5,26043621376,1526055425198.616,1,1526055416801.5525,1526055470703.9087
548,92.4,26043240448,1526055425397.5942,1,1526055416801.5525,1526055470703.9087
549,95.5,26043363328,1526055425594.1501,1,1526055416801.5525,1526055470703.9087
550,92.9,26042556416,1526055425794.5918,1,1526055416801.5525,1526055470703.9087
551,93.1,26050023424,1526055425997.3472,1,1526055416801.5525,1526055470703.9087
552,95.6,26040774656,1526055426197.418,1,1526055416801.5525,1526055470703.9087
553,92.8,26042781696,1526055426396.661,1,1526055416801.5525,1526055470703.9087
554,89.0,26043428864,1526055426593.6238,1,1526055416801.5525,1526055470703.9087
555,92.6,26038288384,1526055426797.4165,1,1526055416801.5525,1526055470703.9087
556,93.4,26044190720,1526055426996.7124,1,1526055416801.5525,1526055470703.9087
557,93.2,26051162112,1526055427195.9348,1,1526055416801.5525,1526055470703.9087
558,96.9,26044641280,1526055427397.9275,1,1526055416801.5525,1526055470703.9087
559,96.2,26039701504,1526055427596.3306,1,1526055416801.5525,1526055470703.9087
560,94.5,26040729600,1526055427801.4353,1,1526055416801.5525,1526055470703.9087
561,92.9,26042589184,1526055427997.609,1,1526055416801.5525,1526055470703.9087
562,90.9,26045820928,1526055428197.3306,1,1526055416801.5525,1526055470703.9087
563,91.1,26044805120,1526055428397.3794,1,1526055416801.5525,1526055470703.9087
564,96.2,26045710336,1526055428597.4546,1,1526055416801.5525,1526055470703.9087
565,92.3,26040385536,1526055428796.485,1,1526055416801.5525,1526055470703.9087
566,94.9,26040463360,1526055428993.922,1,1526055416801.5525,1526055470703.9087
567,91.0,26045485056,1526055429193.7366,1,1526055416801.5525,1526055470703.9087
568,88.6,26039525376,1526055429401.4126,1,1526055416801.5525,1526055470703.9087
569,95.5,26040070144,1526055429597.4492,1,1526055416801.5525,1526055470703.9087
570,95.2,26032386048,1526055429801.3604,1,1526055416801.5525,1526055470703.9087
571,94.7,26037669888,1526055429993.956,1,1526055416801.5525,1526055470703.9087
572,90.0,26037735424,1526055430197.409,1,1526055416801.5525,1526055470703.9087
573,92.3,26038759424,1526055430394.123,1,1526055416801.5525,1526055470703.9087
574,95.0,26037198848,1526055430597.4075,1,1526055416801.5525,1526055470703.9087
575,90.8,26040467456,1526055430793.7527,1,1526055416801.5525,1526055470703.9087
576,92.4,26037202944,1526055430993.823,1,1526055416801.5525,1526055470703.9087
577,92.0,26039394304,1526055431194.9385,1,1526055416801.5525,1526055470703.9087
578,89.9,26044923904,1526055431393.9006,1,1526055416801.5525,1526055470703.9087
579,88.5,26038706176,1526055431594.3699,1,1526055416801.5525,1526055470703.9087
580,96.2,26037915648,1526055431793.7947,1,1526055416801.5525,1526055470703.9087
581,89.4,26047774720,1526055431996.274,1,1526055416801.5525,1526055470703.9087
582,92.1,26043363328,1526055432201.4377,1,1526055416801.5525,1526055470703.9087
583,90.5,26044485632,1526055432394.9941,1,1526055416801.5525,1526055470703.9087
584,90.1,26043752448,1526055432600.051,1,1526055416801.5525,1526055470703.9087
585,93.8,26040057856,1526055432804.803,1,1526055416801.5525,1526055470703.9087
586,91.3,26046812160,1526055432993.4536,1,1526055416801.5525,1526055470703.9087
587,91.8,26043424768,1526055433194.385,1,1526055416801.5525,1526055470703.9087
588,93.1,26043805696,1526055433397.432,1,1526055416801.5525,1526055470703.9087
589,91.0,26046734336,1526055433594.6643,1,1526055416801.5525,1526055470703.9087
590,95.0,26044149760,1526055433798.128,1,1526055416801.5525,1526055470703.9087
591,94.9,26049974272,1526055433997.3894,1,1526055416801.5525,1526055470703.9087
592,94.8,26045648896,1526055434194.2156,1,1526055416801.5525,1526055470703.9087
593,90.3,26042085376,1526055434393.6858,1,1526055416801.5525,1526055470703.9087
594,88.2,26048499712,1526055434593.591,1,1526055416801.5525,1526055470703.9087
595,92.8,26045435904,1526055434793.92,1,1526055416801.5525,1526055470703.9087
596,94.2,26090532864,1526055434996.354,1,1526055416801.5525,1526055470703.9087
597,94.3,26092642304,1526055435194.6758,1,1526055416801.5525,1526055470703.9087
598,88.2,26091020288,1526055435395.3804,1,1526055416801.5525,1526055470703.9087
599,87.7,26089443328,1526055435595.5293,1,1526055416801.5525,1526055470703.9087
600,95.1,26084048896,1526055435795.177,1,1526055416801.5525,1526055470703.9087
601,94.0,26086383616,1526055436001.349,1,1526055416801.5525,1526055470703.9087
602,90.1,26085695488,1526055436197.413,1,1526055416801.5525,1526055470703.9087
603,86.8,26088153088,1526055436394.3135,1,1526055416801.5525,1526055470703.9087
604,89.2,26085535744,1526055436597.4185,1,1526055416801.5525,1526055470703.9087
605,94.9,26083319808,1526055436796.7622,1,1526055416801.5525,1526055470703.9087
606,89.0,26090037248,1526055436994.666,1,1526055416801.5525,1526055470703.9087
607,95.0,26086940672,1526055437195.1343,1,1526055416801.5525,1526055470703.9087
608,89.4,26082082816,1526055437394.358,1,1526055416801.5525,1526055470703.9087
609,90.3,26084139008,1526055437594.3923,1,1526055416801.5525,1526055470703.9087
610,94.1,26087182336,1526055437796.1633,1,1526055416801.5525,1526055470703.9087
611,93.7,26090532864,1526055437994.9727,1,1526055416801.5525,1526055470703.9087
612,88.6,26089984000,1526055438193.6848,1,1526055416801.5525,1526055470703.9087
613,91.1,26094665728,1526055438397.3926,1,1526055416801.5525,1526055470703.9087
614,90.9,26088366080,1526055438593.9512,1,1526055416801.5525,1526055470703.9087
615,90.8,26089701376,1526055438799.7156,1,1526055416801.5525,1526055470703.9087
616,87.5,26091384832,1526055438994.18,1,1526055416801.5525,1526055470703.9087
617,85.6,26088570880,1526055439193.5378,1,1526055416801.5525,1526055470703.9087
618,88.5,26088009728,1526055439393.4924,1,1526055416801.5525,1526055470703.9087
619,89.0,26091790336,1526055439593.8528,1,1526055416801.5525,1526055470703.9087
620,95.0,26086920192,1526055439795.1143,1,1526055416801.5525,1526055470703.9087
621,93.6,26088861696,1526055439993.5457,1,1526055416801.5525,1526055470703.9087
622,88.8,26085765120,1526055440196.6157,1,1526055416801.5525,1526055470703.9087
623,92.1,26089738240,1526055440397.2373,1,1526055416801.5525,1526055470703.9087
624,91.7,26090024960,1526055440601.425,1,1526055416801.5525,1526055470703.9087
625,89.9,26086547456,1526055440793.2185,1,1526055416801.5525,1526055470703.9087
626,87.5,26086932480,1526055440997.0479,1,1526055416801.5525,1526055470703.9087
627,88.8,26089148416,1526055441196.2024,1,1526055416801.5525,1526055470703.9087
628,88.0,26088247296,1526055441399.5635,1,1526055416801.5525,1526055470703.9087
629,91.1,26085167104,1526055441593.7485,1,1526055416801.5525,1526055470703.9087
630,91.1,26092347392,1526055441797.9126,1,1526055416801.5525,1526055470703.9087
631,89.5,26086825984,1526055441997.3447,1,1526055416801.5525,1526055470703.9087
632,94.3,26085818368,1526055442197.4492,1,1526055416801.5525,1526055470703.9087
633,88.5,26092142592,1526055442393.7026,1,1526055416801.5525,1526055470703.9087
634,89.3,26085896192,1526055442595.2412,1,1526055416801.5525,1526055470703.9087
635,93.3,26088845312,1526055442798.4766,1,1526055416801.5525,1526055470703.9087
636,89.0,26089865216,1526055442995.7156,1,1526055416801.5525,1526055470703.9087
637,91.7,26085961728,1526055443198.0647,1,1526055416801.5525,1526055470703.9087
638,91.0,26090491904,1526055443395.6248,1,1526055416801.5525,1526055470703.9087
639,91.6,26090422272,1526055443593.795,1,1526055416801.5525,1526055470703.9087
640,94.9,26091827200,1526055443797.3333,1,1526055416801.5525,1526055470703.9087
641,94.1,26091728896,1526055443993.8738,1,1526055416801.5525,1526055470703.9087
642,94.4,26090471424,1526055444197.0625,1,1526055416801.5525,1526055470703.9087
643,93.2,26095685632,1526055444401.5952,1,1526055416801.5525,1526055470703.9087
644,93.6,26095792128,1526055444593.6816,1,1526055416801.5525,1526055470703.9087
645,92.6,26096898048,1526055444797.4766,1,1526055416801.5525,1526055470703.9087
646,91.2,26093912064,1526055444997.5015,1,1526055416801.5525,1526055470703.9087
647,89.9,26093146112,1526055445197.2551,1,1526055416801.5525,1526055470703.9087
648,85.3,26097733632,1526055445393.5107,1,1526055416801.5525,1526055470703.9087
649,91.4,26097483776,1526055445597.5513,1,1526055416801.5525,1526055470703.9087
650,93.4,26091671552,1526055445793.8274,1,1526055416801.5525,1526055470703.9087
651,91.2,26091614208,1526055445994.8772,1,1526055416801.5525,1526055470703.9087
652,88.1,26094137344,1526055446195.0583,1,1526055416801.5525,1526055470703.9087
653,86.8,26091204608,1526055446395.8716,1,1526055416801.5525,1526055470703.9087
654,91.5,26087690240,1526055446594.33,1,1526055416801.5525,1526055470703.9087
655,92.4,26091347968,1526055446793.8352,1,1526055416801.5525,1526055470703.9087
656,92.5,26087407616,1526055446995.8098,1,1526055416801.5525,1526055470703.9087
657,90.4,26091188224,1526055447197.4084,1,1526055416801.5525,1526055470703.9087
658,86.5,26090913792,1526055447397.3267,1,1526055416801.5525,1526055470703.9087
659,90.3,26087731200,1526055447597.314,1,1526055416801.5525,1526055470703.9087
660,94.8,26089504768,1526055447795.112,1,1526055416801.5525,1526055470703.9087
661,94.4,26091069440,1526055447997.3743,1,1526055416801.5525,1526055470703.9087
662,90.9,26091188224,1526055448197.5847,1,1526055416801.5525,1526055470703.9087
663,89.5,26090434560,1526055448394.5364,1,1526055416801.5525,1526055470703.9087
664,87.7,26088316928,1526055448593.9543,1,1526055416801.5525,1526055470703.9087
665,93.0,26086645760,1526055448794.2056,1,1526055416801.5525,1526055470703.9087
666,86.6,26087444480,1526055448995.126,1,1526055416801.5525,1526055470703.9087
667,89.7,26082840576,1526055449194.2688,1,1526055416801.5525,1526055470703.9087
668,88.9,26089951232,1526055449394.2822,1,1526055416801.5525,1526055470703.9087
669,86.5,26090803200,1526055449595.521,1,1526055416801.5525,1526055470703.9087
670,87.7,26086203392,1526055449793.8413,1,1526055416801.5525,1526055470703.9087
671,88.5,26088456192,1526055449994.046,1,1526055416801.5525,1526055470703.9087
672,92.3,26085031936,1526055450197.524,1,1526055416801.5525,1526055470703.9087
673,91.1,26090860544,1526055450397.3962,1,1526055416801.5525,1526055470703.9087
674,84.6,26085109760,1526055450595.3367,1,1526055416801.5525,1526055470703.9087
675,92.5,26083454976,1526055450797.3901,1,1526055416801.5525,1526055470703.9087
676,88.2,26087055360,1526055450997.3628,1,1526055416801.5525,1526055470703.9087
677,87.8,26086031360,1526055451195.511,1,1526055416801.5525,1526055470703.9087
678,86.5,26089693184,1526055451395.0266,1,1526055416801.5525,1526055470703.9087
679,89.4,26085752832,1526055451595.3816,1,1526055416801.5525,1526055470703.9087
680,93.7,26084622336,1526055451794.6216,1,1526055416801.5525,1526055470703.9087
681,85.9,26090479616,1526055451995.0486,1,1526055416801.5525,1526055470703.9087
682,86.2,26087206912,1526055452195.6567,1,1526055416801.5525,1526055470703.9087
683,89.5,26087149568,1526055452395.1416,1,1526055416801.5525,1526055470703.9087
684,85.3,26091044864,1526055452597.9734,1,1526055416801.5525,1526055470703.9087
685,89.7,26089689088,1526055452800.6865,1,1526055416801.5525,1526055470703.9087
686,90.3,26092810240,1526055452994.2607,1,1526055416801.5525,1526055470703.9087
687,85.4,26089787392,1526055453194.8726,1,1526055416801.5525,1526055470703.9087
688,89.8,26089316352,1526055453395.8943,1,1526055416801.5525,1526055470703.9087
689,82.6,26090586112,1526055453594.614,1,1526055416801.5525,1526055470703.9087
690,88.9,26090545152,1526055453798.5393,1,1526055416801.5525,1526055470703.9087
691,85.0,26091986944,1526055453993.523,1,1526055416801.5525,1526055470703.9087
692,81.8,26089844736,1526055454197.4607,1,1526055416801.5525,1526055470703.9087
693,82.2,26089283584,1526055454397.4214,1,1526055416801.5525,1526055470703.9087
694,89.0,26089857024,1526055454597.4412,1,1526055416801.5525,1526055470703.9087
695,85.8,26090364928,1526055454797.5,1,1526055416801.5525,1526055470703.9087
696,89.2,26092892160,1526055454997.9385,1,1526055416801.5525,1526055470703.9087
697,88.5,26090459136,1526055455197.3699,1,1526055416801.5525,1526055470703.9087
698,89.3,26089230336,1526055455397.452,1,1526055416801.5525,1526055470703.9087
699,90.4,26093629440,1526055455594.2576,1,1526055416801.5525,1526055470703.9087
700,93.6,26093805568,1526055455800.184,1,1526055416801.5525,1526055470703.9087
701,89.4,26097156096,1526055455993.875,1,1526055416801.5525,1526055470703.9087
702,85.8,26090823680,1526055456198.0217,1,1526055416801.5525,1526055470703.9087
703,86.8,26090037248,1526055456397.4395,1,1526055416801.5525,1526055470703.9087
704,85.2,26093379584,1526055456594.3657,1,1526055416801.5525,1526055470703.9087
705,87.0,26094374912,1526055456798.3325,1,1526055416801.5525,1526055470703.9087
706,85.5,26093846528,1526055456993.39,1,1526055416801.5525,1526055470703.9087
707,86.2,26093400064,1526055457197.4106,1,1526055416801.5525,1526055470703.9087
708,87.7,26090774528,1526055457399.3843,1,1526055416801.5525,1526055470703.9087
709,88.7,26090938368,1526055457595.5466,1,1526055416801.5525,1526055470703.9087
710,88.1,26093850624,1526055457794.0693,1,1526055416801.5525,1526055470703.9087
711,85.6,26091089920,1526055457993.8938,1,1526055416801.5525,1526055470703.9087
712,88.9,26090373120,1526055458193.616,1,1526055416801.5525,1526055470703.9087
713,86.7,26092916736,1526055458393.579,1,1526055416801.5525,1526055470703.9087
714,88.8,26091003904,1526055458598.433,1,1526055416801.5525,1526055470703.9087
715,90.1,26090696704,1526055458793.6853,1,1526055416801.5525,1526055470703.9087
716,84.7,26093907968,1526055458993.7302,1,1526055416801.5525,1526055470703.9087
717,88.0,26088067072,1526055459193.9219,1,1526055416801.5525,1526055470703.9087
718,91.1,26085572608,1526055459395.4875,1,1526055416801.5525,1526055470703.9087
719,88.4,26087280640,1526055459595.886,1,1526055416801.5525,1526055470703.9087
720,90.5,26090078208,1526055459793.7544,1,1526055416801.5525,1526055470703.9087
721,90.1,26089226240,1526055459993.8003,1,1526055416801.5525,1526055470703.9087
722,88.7,26087038976,1526055460197.3252,1,1526055416801.5525,1526055470703.9087
723,87.3,26090598400,1526055460394.5122,1,1526055416801.5525,1526055470703.9087
724,86.5,26087387136,1526055460595.3867,1,1526055416801.5525,1526055470703.9087
725,92.5,26087272448,1526055460801.3875,1,1526055416801.5525,1526055470703.9087
726,89.6,26083467264,1526055460997.453,1,1526055416801.5525,1526055470703.9087
727,92.0,26086170624,1526055461195.64,1,1526055416801.5525,1526055470703.9087
728,91.0,26086023168,1526055461397.548,1,1526055416801.5525,1526055470703.9087
729,95.4,26079715328,1526055461596.682,1,1526055416801.5525,1526055470703.9087
730,92.4,26086940672,1526055461793.7085,1,1526055416801.5525,1526055470703.9087
731,95.5,26082361344,1526055461994.4312,1,1526055416801.5525,1526055470703.9087
732,89.2,26087206912,1526055462197.413,1,1526055416801.5525,1526055470703.9087
733,93.7,26086432768,1526055462397.4392,1,1526055416801.5525,1526055470703.9087
734,93.6,26088202240,1526055462599.662,1,1526055416801.5525,1526055470703.9087
735,94.1,26089947136,1526055462795.3872,1,1526055416801.5525,1526055470703.9087
736,86.7,26086944768,1526055462997.4717,1,1526055416801.5525,1526055470703.9087
737,91.4,26086748160,1526055463194.6143,1,1526055416801.5525,1526055470703.9087
738,91.1,26088042496,1526055463396.008,1,1526055416801.5525,1526055470703.9087
739,91.1,26087763968,1526055463597.3972,1,1526055416801.5525,1526055470703.9087
740,93.0,26093273088,1526055463793.5293,1,1526055416801.5525,1526055470703.9087
741,92.3,26087260160,1526055463996.1868,1,1526055416801.5525,1526055470703.9087
742,92.5,26087231488,1526055464197.513,1,1526055416801.5525,1526055470703.9087
743,93.0,26089009152,1526055464397.7793,1,1526055416801.5525,1526055470703.9087
744,92.3,26089963520,1526055464597.3518,1,1526055416801.5525,1526055470703.9087
745,93.5,26092269568,1526055464794.63,1,1526055416801.5525,1526055470703.9087
746,89.7,26090545152,1526055464997.363,1,1526055416801.5525,1526055470703.9087
747,91.5,26086223872,1526055465199.3174,1,1526055416801.5525,1526055470703.9087
748,89.9,26092199936,1526055465395.8792,1,1526055416801.5525,1526055470703.9087
749,95.0,26090876928,1526055465598.6123,1,1526055416801.5525,1526055470703.9087
750,94.1,26095034368,1526055465793.7188,1,1526055416801.5525,1526055470703.9087
751,91.2,26091765760,1526055465993.7783,1,1526055416801.5525,1526055470703.9087
752,94.3,26089873408,1526055466193.9712,1,1526055416801.5525,1526055470703.9087
753,94.2,26093268992,1526055466394.6099,1,1526055416801.5525,1526055470703.9087
754,92.3,26088808448,1526055466594.9731,1,1526055416801.5525,1526055470703.9087
755,88.9,26090029056,1526055466793.7646,1,1526055416801.5525,1526055470703.9087
756,91.1,26089840640,1526055466997.7053,1,1526055416801.5525,1526055470703.9087
757,90.2,26092556288,1526055467193.937,1,1526055416801.5525,1526055470703.9087
758,87.5,26089504768,1526055467397.443,1,1526055416801.5525,1526055470703.9087
759,91.4,26087034880,1526055467593.7644,1,1526055416801.5525,1526055470703.9087
760,91.1,26085748736,1526055467797.404,1,1526055416801.5525,1526055470703.9087
761,91.8,26087862272,1526055468001.438,1,1526055416801.5525,1526055470703.9087
762,91.9,26088955904,1526055468193.9666,1,1526055416801.5525,1526055470703.9087
763,93.6,26090381312,1526055468393.9685,1,1526055416801.5525,1526055470703.9087
764,92.3,26090332160,1526055468593.9253,1,1526055416801.5525,1526055470703.9087
765,90.4,26087124992,1526055468794.0059,1,1526055416801.5525,1526055470703.9087
766,90.5,26090627072,1526055468994.799,1,1526055416801.5525,1526055470703.9087
767,94.8,26087387136,1526055469194.6086,1,1526055416801.5525,1526055470703.9087
768,94.9,26091294720,1526055469394.048,1,1526055416801.5525,1526055470703.9087
769,91.1,26089201664,1526055469594.8547,1,1526055416801.5525,1526055470703.9087
770,92.2,26086408192,1526055469794.604,1,1526055416801.5525,1526055470703.9087
771,94.1,26092957696,1526055469994.8716,1,1526055416801.5525,1526055470703.9087
772,94.4,26089152512,1526055470196.0857,1,1526055416801.5525,1526055470703.9087
773,93.7,26083782656,1526055470398.1472,1,1526055416801.5525,1526055470703.9087
774,89.5,26084790272,1526055470595.972,1,1526055416801.5525,1526055470703.9087
775,85.6,26084880384,1526055470795.9814,1,1526055416801.5525,1526055470703.9087
776,87.8,26077134848,1526055470997.3784,1,1526055416801.5525,1526055470703.9087
777,91.4,26054201344,1526055471201.4368,1,1526055416801.5525,1526055470703.9087
778,89.6,26048884736,1526055471401.0476,1,1526055416801.5525,1526055470703.9087
779,88.7,26054316032,1526055471593.812,1,1526055416801.5525,1526055470703.9087
780,81.4,26057232384,1526055471794.3457,1,1526055416801.5525,1526055470703.9087
781,82.6,26054291456,1526055471994.9536,1,1526055416801.5525,1526055470703.9087
782,85.7,26052784128,1526055472197.477,1,1526055416801.5525,1526055470703.9087
783,81.9,26053902336,1526055472397.4268,1,1526055416801.5525,1526055470703.9087
784,84.9,26055208960,1526055472596.8843,1,1526055416801.5525,1526055470703.9087
785,76.5,26059014144,1526055472794.9062,1,1526055416801.5525,1526055470703.9087
786,76.6,26058145792,1526055472997.427,1,1526055416801.5525,1526055470703.9087
